id;name;staticDataUrl;dynamicDataUrl;limitedAccess;uuid;latitude;longitude;city;country_code;province;region;mark;usage;accessPoints;capacity;contactPersons;minimumHeightInMeters;openingTimes;tariffs;Operator
1857;Ursulinengarage (Weert);https://npropendata.rdw.nl//parkingdata/v2/static/5d3eac2f-a0dc-44fd-9630-0be2a8676280;;0;5d3eac2f-a0dc-44fd-9630-0be2a8676280;51.2524357;5.704625636113;Weert;nl;Limburg;Zuid-Nederland;good;garage;1;228;1;2;1;1;Weert
1872;Garage De Hagen (Rijssen);https://npropendata.rdw.nl//parkingdata/v2/static/b45d6242-0b74-40f6-bc72-f67df7e5719c;;0;b45d6242-0b74-40f6-bc72-f67df7e5719c;52.30704895;6.522160206304;Rijssen-Holten;nl;Overijssel;Oost-Nederland;good;garage;1;190;1;2.1;1;1;Rijssen - Holten
1893;Theatergarage (Spijkenisse);https://npropendata.rdw.nl//parkingdata/v2/static/639191c9-297d-4ec4-9f69-85bc97600977;;0;639191c9-297d-4ec4-9f69-85bc97600977;51.85100435;4.3303115758272;Nissewaard;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;650;1;2.1;1;1;Nissewaard
1894;Garage Boscotondo (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/5be7439a-bf35-4ca2-a043-f86bc29750d7;;0;5be7439a-bf35-4ca2-a043-f86bc29750d7;51.4781002;5.6496393;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;279;1;2;1;1;Helmond
1905;Carpoolparkeren Zuidbroek A7, Burgermeester Omtaweg, Zuidbroek (Menterwolde);https://npropendata.rdw.nl//parkingdata/v2/static/45ebf1e6-c9ce-4c41-a303-0a9ceff33f29;;0;45ebf1e6-c9ce-4c41-a303-0a9ceff33f29;53.169208378149;6.8597326497912;Midden-Groningen;nl;Groningen;Noord-Nederland;good;carpool;1;24;1;2.2;1;1;Midden-Groningen
1910;Garage Kop van Lombok;https://npropendata.rdw.nl//parkingdata/v2/static/551be64d-fd3d-4f13-8afd-fc2b0186e67b;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/551be64d-fd3d-4f13-8afd-fc2b0186e67b;0;551be64d-fd3d-4f13-8afd-fc2b0186e67b;52.09267019027;5.1039747320235;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;320;0;2;1;1;P1
1911;Garage De Grifthoek (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/ed1ecb9f-bbf1-4578-97c7-16cd3ed8b4da;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/ed1ecb9f-bbf1-4578-97c7-16cd3ed8b4da;0;ed1ecb9f-bbf1-4578-97c7-16cd3ed8b4da;52.0981661;5.1262437;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;320;0;2;1;1;P1
1912;P+R Hoofddorp (Haarlemmermeer);https://npropendata.rdw.nl//parkingdata/v2/static/f5fc36b9-1f4b-4e31-9214-6ec6bcfb263b;;0;f5fc36b9-1f4b-4e31-9214-6ec6bcfb263b;52.29202105;4.7026053500004;Haarlemmermeer;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;408;0;2.1;1;1;P1
1915;P+R Slinge (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/24aca731-db99-4c8b-a429-b664bc5a17bf;;0;24aca731-db99-4c8b-a429-b664bc5a17bf;51.87260475;4.4770017669296;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;849;1;2.1;1;1;Rotterdam
1944;Garage Biosparking (Groningen);https://npropendata.rdw.nl//parkingdata/v2/static/eda67214-1c0d-4fe2-843a-b9a20b4be727;;0;eda67214-1c0d-4fe2-843a-b9a20b4be727;53.2139471;6.5666424;Groningen;nl;Groningen;Noord-Nederland;good;garage;1;90;1;1.9;1;1;Interparking
1945;Garage Oppidium (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/0ac14c9a-92fc-4877-864a-faec60e2af42;;0;0ac14c9a-92fc-4877-864a-faec60e2af42;52.158717932217;5.3772202845107;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;garage;1;600;1;2.05;1;1;Interparking
1946;Garage Kruitmolen (Houten);https://npropendata.rdw.nl//parkingdata/v2/static/63d6360a-c2d8-4e1b-8d6f-076d1e8f7679;;0;63d6360a-c2d8-4e1b-8d6f-076d1e8f7679;52.0337354;5.1709472;Houten;nl;Utrecht;Noordwest-Nederland;good;garage;1;640;1;2;1;1;Interparking
1947;Garage Spoorhaag (Houten);https://npropendata.rdw.nl//parkingdata/v2/static/380137db-234a-415f-a9a2-47f1c7e842d0;;0;380137db-234a-415f-a9a2-47f1c7e842d0;52.0357613;5.1676007;Houten;nl;Utrecht;Noordwest-Nederland;good;garage;1;220;1;2;1;1;Interparking
1948;Garage P3 Radboud (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/200e0f50-57f5-4cb8-9a46-e172ed735a86;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/200e0f50-57f5-4cb8-9a46-e172ed735a86;0;200e0f50-57f5-4cb8-9a46-e172ed735a86;52.0900041;5.1125843360484;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;451;1;1.95;1;1;Interparking
1949;Garage Oranjekwartier (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/6fd23205-2ad4-4e9b-839e-d2fd380c628c;;0;6fd23205-2ad4-4e9b-839e-d2fd380c628c;52.3535424;4.8396427;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;472;1;2.05;1;1;Interparking
1952;Garage Leidschenhof (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/ad4879fb-a2c3-459d-aec2-c6a9295d08d0;;0;ad4879fb-a2c3-459d-aec2-c6a9295d08d0;52.0630134;4.4036626;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;207;1;2.1;1;1;Interparking
1955;Garage Gelderlandplein (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/0c8410c5-702b-4e01-9bf2-2664133f815d;;0;0c8410c5-702b-4e01-9bf2-2664133f815d;52.331270475277;4.8790799314519;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;820;1;1.95;1;1;ParkKing
1956;Garage Lammermarkt (Leiden);https://npropendata.rdw.nl//parkingdata/v2/static/512a0c61-8cbe-46d8-b3e4-ffd1a8e16fa8;;0;512a0c61-8cbe-46d8-b3e4-ffd1a8e16fa8;52.1635477;4.4867728;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;525;1;2.1;1;1;Leiden
1957;Garage Waterlooplein (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/d1afdb94-1c2c-4dbc-95d0-000d81b044e8;;0;d1afdb94-1c2c-4dbc-95d0-000d81b044e8;52.3690422;4.9048213;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;180;1;1.9;1;1;ParkKing
1958;Garage Soestdijkkade (Leiden);https://npropendata.rdw.nl//parkingdata/v2/static/fa93165b-9a53-4bbd-a008-6129d00a4a5c;;0;fa93165b-9a53-4bbd-a008-6129d00a4a5c;52.1662648;4.5057053;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;140;1;2;1;1;Leiden
1962;Centrumgarage (Deventer);https://npropendata.rdw.nl//parkingdata/v2/static/9939a414-628f-4b60-8068-f7731ea5f31a;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/9939a414-628f-4b60-8068-f7731ea5f31a;0;9939a414-628f-4b60-8068-f7731ea5f31a;52.2546358;6.1587068;Deventer;nl;Overijssel;Oost-Nederland;good;garage;1;575;1;2.35;1;1;Centrumgarage
2007;Garage Doorneind (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/d93af391-9b60-43e8-9c79-c7a72e736eb1;;0;d93af391-9b60-43e8-9c79-c7a72e736eb1;51.4783409;5.6583074;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;470;1;2;1;1;Helmond
2008;Stadhuisgarage (Spijkenisse);https://npropendata.rdw.nl//parkingdata/v2/static/71f335f8-8529-4d84-915f-1c012664b86a;;0;71f335f8-8529-4d84-915f-1c012664b86a;51.8485242;4.3298608;Nissewaard;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;410;1;1.9;1;1;Nissewaard
2013;Garage De Olmen (Bussem);https://npropendata.rdw.nl//parkingdata/v2/static/b34eaf06-ba87-4b71-b380-866cf111e75d;;0;b34eaf06-ba87-4b71-b380-866cf111e75d;52.2761909;5.160733;Gooise Meren;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;251;1;1.9;0;1;Gooise Meren
2015;Carpool Schijndel, Structuurweg, Schijndel (Meierijstad);https://npropendata.rdw.nl//parkingdata/v2/static/c0150935-0ab0-4800-9c4a-69a5394d67ac;;0;c0150935-0ab0-4800-9c4a-69a5394d67ac;51.634588102429;5.4177958675126;Meierijstad;nl;Noord-Brabant;Zuid-Nederland;good;carpool;1;80;1;2.2;1;1;Meierijstad
2027;Garage Tricotage (Veenendaal);https://npropendata.rdw.nl//parkingdata/v2/static/38b7b9d8-8108-42bc-b21e-276be97aa08c;;0;38b7b9d8-8108-42bc-b21e-276be97aa08c;52.026961657789;5.5548886604285;Veenendaal;nl;Utrecht;Noordwest-Nederland;good;garage;1;500;1;2;1;1;P1
2029;Garage Sluisdijk (Den Helder);https://npropendata.rdw.nl//parkingdata/v2/static/098f4eb3-a44b-4a5c-9396-eb4a6e978da0;;0;098f4eb3-a44b-4a5c-9396-eb4a6e978da0;52.95686105;4.7647026516298;Den Helder;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;181;0;1.95;1;1;P1
2035;Garage Oostwal-Oost;https://npropendata.rdw.nl//parkingdata/v2/static/cc540b20-b010-4f3d-b997-976bf2ca3249;;0;cc540b20-b010-4f3d-b997-976bf2ca3249;51.77007475;5.5283522602064;Oss;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;59;1;2.15;1;1;Oss
2039;Garage Meander Medisch Centrum (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/8981f76d-79a9-41b2-8b6f-bde3675ec273;;0;8981f76d-79a9-41b2-8b6f-bde3675ec273;52.17091725;5.3688223725377;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;garage;1;1070;1;2;1;1;Meander Medisch Centrum
2062;Garage P6 Rijnkade (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/70abd541-a025-4b29-b99c-0a96a6f23a06;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/70abd541-a025-4b29-b99c-0a96a6f23a06;0;70abd541-a025-4b29-b99c-0a96a6f23a06;52.0902262;5.1148685;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;368;1;1.95;1;1;Interparking
2063;Garage Triade (Assen);https://npropendata.rdw.nl//parkingdata/v2/static/f8c399b5-d519-45e2-aa59-20699f919522;;0;f8c399b5-d519-45e2-aa59-20699f919522;52.99753155;6.56059655;Assen;nl;Drenthe;Noord-Nederland;good;garage;1;560;1;2.1;1;1;Interparking
2064;Garage Springweg (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/558ec6d7-e8e1-4683-8206-84e3f73caa6b;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/558ec6d7-e8e1-4683-8206-84e3f73caa6b;0;558ec6d7-e8e1-4683-8206-84e3f73caa6b;52.088944492053;5.1201544669179;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;409;1;2;1;1;Interparking
2065;Garage P5 Vredenburg (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/552a9b88-f367-42ba-a429-0abdafd14886;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/552a9b88-f367-42ba-a429-0abdafd14886;0;552a9b88-f367-42ba-a429-0abdafd14886;52.09166575;5.1138000123088;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;1184;1;2;1;1;Interparking
2067;Garage Hoog Catharijne P2 (Utrecht);https://npropendata.rdw.nl//parkingdata/v2/static/c479f58b-1683-4321-adff-3e54ad468e59;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/c479f58b-1683-4321-adff-3e54ad468e59;0;c479f58b-1683-4321-adff-3e54ad468e59;52.08937705;5.1133603091277;Utrecht;nl;Utrecht;Noordwest-Nederland;good;garage;1;318;1;1.95;1;1;Interparking
2070;Garage The Edge (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/b2511737-3129-42e8-88ce-0b8afbf6ceec;;0;b2511737-3129-42e8-88ce-0b8afbf6ceec;52.3371589;4.8620232828466;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;370;1;2;1;1;Interparking
2073;Terrein Maasplaza (Dordrecht);https://npropendata.rdw.nl//parkingdata/v2/static/df7c63de-122a-4aa7-a222-81e567386daa;;0;df7c63de-122a-4aa7-a222-81e567386daa;51.810275;4.6557142;Dordrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;terrain;1;400;1;2.6;1;1;APCOA Parking
2074;Garage Parnassusweg (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/7f71b2b8-13a5-4be4-af85-fb6dbfb42706;;0;7f71b2b8-13a5-4be4-af85-fb6dbfb42706;52.339477272241;4.8684769375514;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;terrain;1;100;1;4;1;1;ParkKing
2075;Garage Strand (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/6f411bd5-e76b-449b-a390-bb7e5d7e1c0e;https://npropendata.rdw.nl//parkingdata/v2/dynamic/6f411bd5-e76b-449b-a390-bb7e5d7e1c0e;0;6f411bd5-e76b-449b-a390-bb7e5d7e1c0e;52.101434161077;4.2592454515867;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;2030;1;1.9;1;1;BKS Parking
2098;Parkeergarage Fonteyne (Vlissingen);https://npropendata.rdw.nl//parkingdata/v2/static/34a37cf7-aeab-491a-b979-02639d8252ce;;0;34a37cf7-aeab-491a-b979-02639d8252ce;51.443233715289;3.5701334444664;Vlissingen;nl;Zeeland;Zuidwest-Nederland;good;garage;1;300;1;2.1;0;1;Vlissingen
2102;Garage De Barones (Breda);https://npropendata.rdw.nl//parkingdata/v2/static/c724ecc9-e6ae-42aa-b462-8ce7cf48912a;https://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/c724ecc9-e6ae-42aa-b462-8ce7cf48912a;0;c724ecc9-e6ae-42aa-b462-8ce7cf48912a;51.5873699;4.7724653;Breda;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;570;1;2;1;1;Breda
2110;P+R Station Deurne (Deurne);https://npropendata.rdw.nl//parkingdata/v2/static/ddfd4718-252f-453d-971c-214c87a37428;;0;ddfd4718-252f-453d-971c-214c87a37428;51.4578112;5.7855734;Deurne;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;227;1;2.28;1;1;Deurne
2113;Garage De Hoge Wal (Rijssen);https://npropendata.rdw.nl//parkingdata/v2/static/7fa2efab-58d8-48df-a07f-b6a1b8b0c44a;;0;7fa2efab-58d8-48df-a07f-b6a1b8b0c44a;52.30622045;6.5192181160965;Rijssen-Holten;nl;Overijssel;Oost-Nederland;good;garage;1;150;1;1.8;1;1;Rijssen - Holten
2114;Garage Hoogvliet Centrum;https://npropendata.rdw.nl//parkingdata/v2/static/a4265c3c-b33d-4f83-973b-bf7eb97958e2;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/a4265c3c-b33d-4f83-973b-bf7eb97958e2;0;a4265c3c-b33d-4f83-973b-bf7eb97958e2;51.8659938;4.358077;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;257;1;2.1;1;1;Rotterdam
2145;Garage Flowparking (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/ee50386d-0375-4a11-88c6-6c2ab1cabe0a;;0;ee50386d-0375-4a11-88c6-6c2ab1cabe0a;52.3401455;4.8936311;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;170;1;2;1;1;APCOA Parking
2146;Garage Victoriberg (Noordwijkerhout);https://npropendata.rdw.nl//parkingdata/v2/static/ed1e812a-cbdb-4df0-bd60-6e72c42d1b39;;0;ed1e812a-cbdb-4df0-bd60-6e72c42d1b39;52.2636462;4.4921392;Noordwijk;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;200;1;2;1;1;Interparking
2147;Garage Station Leidschenveen Garage (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/a6ec51a8-6739-4485-be5a-b10b12e4f2a6;;0;a6ec51a8-6739-4485-be5a-b10b12e4f2a6;52.0672556;4.3980793;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;170;1;2.1;1;1;Interparking
2150;Carpool Geleen Neerbeek A76 (Neerbeek);https://npropendata.rdw.nl//parkingdata/v2/static/887a92a3-db4c-4dce-b2c9-7467ddf8ec36;;0;887a92a3-db4c-4dce-b2c9-7467ddf8ec36;50.9541108;5.8123761;Beek;nl;Limburg;Zuid-Nederland;good;carpool;1;16;1;2;1;1;Beek
2154;Garage 't Jeudje (Hoorn);https://npropendata.rdw.nl//parkingdata/v2/static/bc09b9a5-a929-4b13-bd54-3a92fc3b7b89;;0;bc09b9a5-a929-4b13-bd54-3a92fc3b7b89;52.642608;5.0634935;Hoorn;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;220;0;2;1;1;InPublic Ventures B.V.
2155;Terrein Kloosterraderplein (Kerkrade);https://npropendata.rdw.nl//parkingdata/v2/static/528253b8-c64f-4139-893f-89af5f7bace1;;0;528253b8-c64f-4139-893f-89af5f7bace1;50.86592495;6.0652318530454;Kerkrade;nl;Limburg;Zuid-Nederland;good;terrain;1;84;1;2.6;1;1;Kerkrade
2180;Garage De Parade (Bergen op Zoom);https://npropendata.rdw.nl//parkingdata/v2/static/737ee0e7-a936-469e-9aa1-fa26e684b0b5;;0;737ee0e7-a936-469e-9aa1-fa26e684b0b5;51.4936471;4.292006;Bergen op Zoom;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;400;1;2.5;1;1;Bergen op Zoom
2181;Garage Biggelaar (Roosendaal);https://npropendata.rdw.nl//parkingdata/v2/static/b7fd59d7-ef6e-4b8b-804d-42ba6bb98dbf;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/b7fd59d7-ef6e-4b8b-804d-42ba6bb98dbf;0;b7fd59d7-ef6e-4b8b-804d-42ba6bb98dbf;51.5333416;4.4586306;Roosendaal;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;375;1;2.1;1;1;Roosendaal
2183;Garage Liga (Roosendaal);https://npropendata.rdw.nl//parkingdata/v2/static/500f53b7-d700-4f9d-818b-72951caf4d40;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/500f53b7-d700-4f9d-818b-72951caf4d40;0;500f53b7-d700-4f9d-818b-72951caf4d40;51.5304222;4.4521473;Roosendaal;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;150;1;2.1;1;1;Roosendaal
2186;Garage Nieuwe Markt (Roosendaal);https://npropendata.rdw.nl//parkingdata/v2/static/02f38b89-a5a7-4df6-8e87-5de543d84440;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/02f38b89-a5a7-4df6-8e87-5de543d84440;0;02f38b89-a5a7-4df6-8e87-5de543d84440;51.531257;4.4591518;Roosendaal;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;520;1;2.1;1;1;Roosendaal
2232;Garage Asch van Wijckstraat (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/fb2c27c1-d0d0-45dc-a927-1e5d13ddb559;;0;fb2c27c1-d0d0-45dc-a927-1e5d13ddb559;52.1532863;5.3807877261535;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;garage;1;440;0;1.9;1;1;P1
2235;Garage Arie van Hensbergen (Veenendaal);https://npropendata.rdw.nl//parkingdata/v2/static/d022d2fa-98e1-4623-b54a-bd01ee4eb6d6;;0;d022d2fa-98e1-4623-b54a-bd01ee4eb6d6;52.0283733;5.5600313;Veenendaal;nl;Utrecht;Noordwest-Nederland;good;garage;1;356;0;2;1;1;P1
2237;Garage AH Stadionplein;https://npropendata.rdw.nl//parkingdata/v2/static/1dec1004-25b2-4fc0-9e1e-1a72fa480643;;0;1dec1004-25b2-4fc0-9e1e-1a72fa480643;52.3448112;4.8585054;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;118;1;2.1;1;1;P1
2243;Garage Koningsplein (Tilburg);https://npropendata.rdw.nl//parkingdata/v2/static/9b0b1df4-ccce-4b4c-9fc6-f2cf8ccfd0cb;;0;9b0b1df4-ccce-4b4c-9fc6-f2cf8ccfd0cb;51.554261;5.090075;Tilburg;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;450;1;1.9;0;1;P1
2247;Garage De Grijze Generaal (Eindhoven);https://npropendata.rdw.nl//parkingdata/v2/static/733120f4-051f-4c33-9180-8418a63dd14c;;0;733120f4-051f-4c33-9180-8418a63dd14c;51.4668764;5.4783074;Eindhoven;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;344;0;2.1;1;1;P1
2256;Garage Markthal (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/c8131e4c-c497-49d0-9a30-9e7d3effd6ad;;0;c8131e4c-c497-49d0-9a30-9e7d3effd6ad;51.919687;4.4861338;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;1042;1;2.1;1;1;Interparking
2257;Garage Havenkwartier (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/b87082bd-9a92-4377-af57-9579d4e558b9;;0;b87082bd-9a92-4377-af57-9579d4e558b9;52.0947187;4.2656665;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;93;1;2.5;1;1;APCOA Parking
2259;Garage Bovenlangs (Zoetermeer);https://npropendata.rdw.nl//parkingdata/v2/static/efd0964c-d529-42b8-9002-2a5424015be2;;0;efd0964c-d529-42b8-9002-2a5424015be2;52.060935;4.4866957941121;Zoetermeer;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;448;1;1.9;1;1;Interparking
2262;Garage Hoogstraat (Vlaardingen);https://npropendata.rdw.nl//parkingdata/v2/static/953eec27-3077-4c28-84df-0d4248d45b08;https://npropendata.rdw.nl//parkingdata/v2/dynamic/953eec27-3077-4c28-84df-0d4248d45b08;0;953eec27-3077-4c28-84df-0d4248d45b08;51.91132415;4.342909930836;Vlaardingen;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;423;1;1.95;1;1;BKS Parking
2264;Parkeergarage Geer;https://npropendata.rdw.nl//parkingdata/v2/static/30bf4952-4122-4855-9916-124b992b3c78;;0;30bf4952-4122-4855-9916-124b992b3c78;51.421359992778;5.4035379305077;Veldhoven;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;296;1;2.1;0;1;Veldhoven
2271;Garage Van Knobelsdorffplein (Drachten);https://npropendata.rdw.nl//parkingdata/v2/static/7225087f-a041-4d4c-940b-92d2113aab63;;0;7225087f-a041-4d4c-940b-92d2113aab63;53.1036161;6.0996292;Smallingerland;nl;Fryslân;Noord-Nederland;good;garage;1;285;1;2.1;1;1;Smallingerland
2285;Carpool Heerle A58 (Heerle);https://npropendata.rdw.nl//parkingdata/v2/static/005b3e89-8077-411d-ab4d-b9aab229acd1;;0;005b3e89-8077-411d-ab4d-b9aab229acd1;51.50823405;4.3608105169113;Bergen op Zoom;nl;Noord-Brabant;Zuid-Nederland;good;carpool;1;14;1;2;1;1;Roosendaal
2295;Marktgarage (Geleen);https://npropendata.rdw.nl//parkingdata/v2/static/90c58f86-8ed4-4389-b9af-0c24b4380357;http://opd.it-t.nl/Data/parkingdata/v1/sittard-geleen/dynamic/90c58f86-8ed4-4389-b9af-0c24b4380357.json;0;90c58f86-8ed4-4389-b9af-0c24b4380357;50.9706139;5.8274797;Geleen;nl;Limburg;Zuid-Nederland;good;garage;1;415;1;2.1;1;1;Sittard-Geleen
2313;Parkeergarage Stadspoort - BG;https://npropendata.rdw.nl//parkingdata/v2/static/cead9a79-430b-4b99-b37b-a98fa324a30a;;0;cead9a79-430b-4b99-b37b-a98fa324a30a;52.2559113;6.1525609;Deventer;nl;Overijssel;Oost-Nederland;good;garage;1;33;1;1.9;1;1;Deventer
2316;Garage Hooghuis (Eindhoven);https://npropendata.rdw.nl//parkingdata/v2/static/6b5f3ec8-7662-42ef-aeb9-0cd3518fda57;;0;6b5f3ec8-7662-42ef-aeb9-0cd3518fda57;51.437824068513;5.4762154904209;Eindhoven;nl;Noord-Brabant;Zuid-Nederland;good;garage;1;195;0;2.1;1;1;P1
2321;Garage St. Jorisplein (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/b354b409-976e-4db7-a5f2-9c812be9b718;https://npropendata.rdw.nl//parkingdata/v2/dynamic/b354b409-976e-4db7-a5f2-9c812be9b718;1;b354b409-976e-4db7-a5f2-9c812be9b718;52.155094;5.3845044;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;garage;1;462;1;2;1;1;Q-Park Nederland BV
2322;Garage Zuidtangent (Heerhugowaard);https://npropendata.rdw.nl//parkingdata/v2/static/a37c03dd-a67f-4d35-9b73-4c7e08053a34;;0;a37c03dd-a67f-4d35-9b73-4c7e08053a34;52.664217703838;4.8304688052226;Heerhugowaard;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;794;1;1.95;1;1;Interparking
2323;Sluisgarage (Almere Haven);https://npropendata.rdw.nl//parkingdata/v2/static/3de34454-d247-43d0-9dec-ba3f5bbde1ee;;0;3de34454-d247-43d0-9dec-ba3f5bbde1ee;52.3347129;5.2199661651527;Almere;nl;Flevoland;Noordwest-Nederland;good;garage;1;270;0;2.1;1;1;P1
2324;Garage Torenlaan (Assen);https://npropendata.rdw.nl//parkingdata/v2/static/3c879957-1959-48ba-b190-7b520fc4ca0d;;0;3c879957-1959-48ba-b190-7b520fc4ca0d;52.9930462;6.5613375;Assen;nl;Drenthe;Noord-Nederland;good;garage;1;246;1;1.95;1;1;Interparking
2329;Garage IJDock (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/9fa30f4e-d97e-4feb-bf03-c84aced00e73;;0;9fa30f4e-d97e-4feb-bf03-c84aced00e73;52.38468495;4.8941093298097;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;garage;1;350;1;2.05;1;1;Interparking
2330;Garage UMCG Zuid (Groningen);https://npropendata.rdw.nl//parkingdata/v2/static/0e119572-94b9-44f2-b6fc-79abeeb82240;;0;0e119572-94b9-44f2-b6fc-79abeeb82240;53.22310875;6.57414025255;Groningen;nl;Groningen;Noord-Nederland;good;garage;1;1500;1;1.9;1;1;UMCG
2331;Garage Lammenschans (Leiden);https://npropendata.rdw.nl//parkingdata/v2/static/72acdbf7-98cf-40d3-84a9-4c9066c192da;;0;72acdbf7-98cf-40d3-84a9-4c9066c192da;52.1597947;4.4979902;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;350;1;2.05;1;1;ParkKing
2335;Garage Parade (Pijnacker-Nootdorp);https://npropendata.rdw.nl//parkingdata/v2/static/6b1f7b9a-ceb6-4a3f-afa7-59fafc684b00;;0;6b1f7b9a-ceb6-4a3f-afa7-59fafc684b00;52.0454657;4.3921523;Pijnacker-Nootdorp;nl;Zuid-Holland;Zuidwest-Nederland;good;garage;1;559;0;1.9;1;1;P1
